Date,label,sentiment_ma30,Close,market_ma30,sentiment_norm,market_norm,prev_market,next_market
2006-01-06,0.6666666666666666,0.9666666666666667,2537.300048828125,2412.5183268229166,0.4727272727272728,0.04113144193316457,0.04002275064353362,0.04203840260094325
2006-01-09,0.6666666666666666,0.9111111111111111,2540.39990234375,2418.9699869791666,0.44242424242424244,0.04203840260094325,0.04113144193316457,0.04285961168087407
2006-01-10,0.6666666666666666,0.8888888888888888,2512.050048828125,2424.8116536458333,0.4303030303030303,0.04285961168087407,0.04203840260094325,0.04377758588374283
2006-01-12,1.0,0.8555555555555555,2502.050048828125,2431.341658528646,0.4121212121212121,0.04377758588374283,0.04285961168087407,0.044529442983753074
2006-01-13,0.6666666666666666,0.8444444444444444,2502.75,2436.689990234375,0.40606060606060607,0.044529442983753074,0.04377758588374283,0.0451901589910013
2006-01-16,1.0,0.8777777777777778,2486.14990234375,2441.389990234375,0.42424242424242425,0.0451901589910013,0.044529442983753074,0.04591155755167031
2006-01-17,1.0,0.888888888888889,2473.64990234375,2446.5216552734373,0.43030303030303035,0.04591155755167031,0.0451901589910013,0.04655493584994479
2006-01-18,1.0,0.9,2455.75,2451.098323567708,0.4363636363636364,0.04655493584994479,0.04591155755167031,0.047335377575254835
2006-01-19,1.0,0.888888888888889,2506.300048828125,2456.6499918619793,0.43030303030303035,0.047335377575254835,0.04655493584994479,0.048170411061337945
2006-01-20,1.3333333333333333,0.9111111111111111,2529.10009765625,2462.5899983723957,0.44242424242424244,0.048170411061337945,0.047335377575254835,0.04878848465589819
2006-01-23,1.3333333333333333,0.9222222222222222,2517.75,2466.9866617838543,0.4484848484848485,0.04878848465589819,0.048170411061337945,0.04939765544272272
2006-01-24,1.3333333333333333,0.9222222222222222,2532.5,2471.3199951171873,0.4484848484848485,0.04939765544272272,0.04878848465589819,0.04996324800386428
2006-01-25,0.6666666666666666,0.8999999999999999,2548.60009765625,2475.3433349609377,0.43636363636363634,0.04996324800386428,0.04939765544272272,0.05072143156580952
2006-01-27,0.6666666666666666,0.8999999999999999,2587.5,2480.736669921875,0.43636363636363634,0.05072143156580952,0.04996324800386428,0.05151311906341983
2006-01-30,1.3333333333333333,0.8777777777777778,2570.14990234375,2486.3683349609373,0.42424242424242425,0.05151311906341983,0.05072143156580952,0.05226544521395332
2006-01-31,1.3333333333333333,0.8777777777777778,2585.949951171875,2491.720003255208,0.42424242424242425,0.05226544521395332,0.05151311906341983,0.05277105765343312
2006-02-01,1.3333333333333333,0.9,2560.550048828125,2495.3166748046874,0.4363636363636364,0.05277105765343312,0.05226544521395332,0.05329916163751363
2006-02-02,1.3333333333333333,0.9222222222222222,2559.550048828125,2499.07333984375,0.4484848484848485,0.05329916163751363,0.05277105765343312,0.05378977818855875
2006-02-03,1.0,0.9333333333333333,2550.199951171875,2502.563338216146,0.4545454545454546,0.05378977818855875,0.05329916163751363,0.054419097555419314
2006-02-06,1.3333333333333333,0.9777777777777777,2588.64990234375,2507.039998372396,0.4787878787878788,0.054419097555419314,0.05378977818855875,0.0552590503518678
2006-02-07,1.3333333333333333,1.0,2605.35009765625,2513.014998372396,0.49090909090909096,0.0552590503518678,0.054419097555419314,0.056318070335116675
2006-02-08,1.3333333333333333,1.0222222222222221,2603.25,2520.548331705729,0.503030303030303,0.056318070335116675,0.0552590503518678,0.05724002689133003
2006-02-10,1.0,1.0555555555555556,2621.39990234375,2527.1066650390626,0.5212121212121212,0.05724002689133003,0.056318070335116675,0.05823602135659333
2006-02-13,0.6666666666666666,1.0555555555555556,2634.60009765625,2534.1916666666666,0.5212121212121212,0.05823602135659333,0.05724002689133003,0.0590687107340861
2006-02-14,0.6666666666666666,1.0444444444444445,2618.0,2540.114998372396,0.5151515151515152,0.0590687107340861,0.05823602135659333,0.059844935580789925
2006-02-15,0.6666666666666666,1.0333333333333332,2624.85009765625,2545.636669921875,0.509090909090909,0.059844935580789925,0.0590687107340861,0.06062279981627361
2006-02-16,0.6666666666666666,1.0222222222222221,2630.25,2551.1700032552085,0.503030303030303,0.06062279981627361,0.059844935580789925,0.06104921936705081
2006-02-17,0.6666666666666666,1.011111111111111,2593.550048828125,2554.203336588542,0.496969696969697,0.06104921936705081,0.06062279981627361,0.0614072238949282
2006-02-20,1.3333333333333333,1.0444444444444445,2598.949951171875,2556.75,0.5151515151515152,0.0614072238949282,0.06104921936705081,0.06185355864450546
2006-02-21,1.3333333333333333,1.0555555555555556,2620.64990234375,2559.925,0.5212121212121212,0.06185355864450546,0.0614072238949282,0.06231535718901487
2006-02-22,1.0,1.0444444444444445,2635.85009765625,2563.210001627604,0.5151515151515152,0.06231535718901487,0.06185355864450546,0.06278277861967453
2006-02-23,1.0,1.0333333333333332,2640.14990234375,2566.5350016276043,0.509090909090909,0.06278277861967453,0.06231535718901487,0.06340553814336412
2006-02-24,1.6666666666666667,1.0666666666666667,2644.949951171875,2570.9649983723957,0.5272727272727273,0.06340553814336412,0.06278277861967453,0.06414896034213631
2006-02-27,0.6666666666666666,1.1,2660.699951171875,2576.2533284505207,0.5454545454545455,0.06414896034213631,0.06340553814336412,0.06488090224334656
2006-02-28,1.0,1.1111111111111112,2658.949951171875,2581.459993489583,0.5515151515151515,0.06488090224334656,0.06414896034213631,0.06587642880211232
2006-03-01,1.3333333333333333,1.1111111111111112,2698.60009765625,2588.5416666666665,0.5515151515151515,0.06587642880211232,0.06488090224334656,0.067040179759014
2006-03-02,1.6666666666666667,1.1222222222222222,2722.0,2596.820003255208,0.5575757575757575,0.067040179759014,0.06587642880211232,0.06829835173026326
2006-03-03,1.3333333333333333,1.1222222222222225,2724.25,2605.7700032552084,0.5575757575757577,0.06829835173026326,0.067040179759014,0.06949209217598297
2006-03-06,1.3333333333333333,1.1444444444444446,2761.050048828125,2614.261669921875,0.5696969696969697,0.06949209217598297,0.06829835173026326,0.07060781121528242
2006-03-07,1.3333333333333333,1.1555555555555554,2767.199951171875,2622.1983317057293,0.5757575757575757,0.07060781121528242,0.06949209217598297,0.07153211073606046
2006-03-08,1.3333333333333333,1.1555555555555554,2715.0,2628.773331705729,0.5757575757575757,0.07153211073606046,0.07060781121528242,0.07244235246945024
2006-03-09,0.3333333333333333,1.1222222222222225,2726.75,2635.248331705729,0.5575757575757577,0.07244235246945024,0.07153211073606046,0.07346037057281672
2006-03-10,0.6666666666666666,1.1,2765.85009765625,2642.489998372396,0.5454545454545455,0.07346037057281672,0.07244235246945024,0.07436241193023001
2006-03-13,1.0,1.0666666666666667,2780.0,2648.9066650390623,0.5272727272727273,0.07436241193023001,0.07346037057281672,0.07530428368524343
2006-03-14,1.0,1.0666666666666667,2771.14990234375,2655.6066650390626,0.5272727272727273,0.07530428368524343,0.07436241193023001,0.07625740235658283
2006-03-16,1.0,1.0888888888888888,2789.35009765625,2662.386669921875,0.5393939393939394,0.07625740235658283,0.07530428368524343,0.07733282309178463
2006-03-17,0.6666666666666666,1.0888888888888888,2790.050048828125,2670.036669921875,0.5393939393939394,0.07733282309178463,0.07625740235658283,0.0785181286362663
2006-03-20,0.6666666666666666,1.0888888888888888,2812.5,2678.4683349609377,0.5393939393939394,0.0785181286362663,0.07733282309178463,0.07973272123780673
2006-03-21,1.3333333333333333,1.0777777777777777,2809.39990234375,2687.108333333333,0.5333333333333333,0.07973272123780673,0.0785181286362663,0.08067295360404021
2006-03-22,1.3333333333333333,1.0777777777777777,2789.300048828125,2693.796671549479,0.5333333333333333,0.08067295360404021,0.07973272123780673,0.08157054241356006
2006-03-23,1.3333333333333333,1.077777777777778,2796.89990234375,2700.1816650390624,0.5333333333333334,0.08157054241356006,0.08067295360404021,0.08259348097131756
2006-03-24,1.3333333333333333,1.0888888888888888,2821.550048828125,2707.4583333333335,0.5393939393939394,0.08259348097131756,0.08157054241356006,0.0836728852038897
2006-03-27,0.6666666666666666,1.0222222222222224,2851.75,2715.136669921875,0.5030303030303032,0.0836728852038897,0.08259348097131756,0.08465482073773908
2006-03-28,0.6666666666666666,1.011111111111111,2844.14990234375,2722.1216634114585,0.496969696969697,0.08465482073773908,0.0836728852038897,0.08580943321761782
2006-03-29,0.6666666666666666,1.011111111111111,2864.39990234375,2730.334993489583,0.496969696969697,0.08580943321761782,0.08465482073773908,0.08710415452085603
2006-03-30,1.0,1.011111111111111,2901.14990234375,2739.544986979167,0.496969696969697,0.08710415452085603,0.08580943321761782,0.08841668372761678
2006-03-31,0.6666666666666666,0.9888888888888888,2910.35009765625,2748.881656901042,0.48484848484848486,0.08841668372761678,0.08710415452085603,0.09019991428662259
2006-04-03,0.6666666666666666,0.911111111111111,2974.10009765625,2761.566658528646,0.4424242424242424,0.09019991428662259,0.08841668372761678,0.09204640488887561
2006-04-04,0.6666666666666666,0.8888888888888888,2993.0,2774.70166015625,0.4303030303030303,0.09204640488887561,0.09019991428662259,0.09392850901012247
2006-04-05,1.3333333333333333,0.8888888888888888,3022.300048828125,2788.0899983723957,0.4303030303030303,0.09392850901012247,0.09204640488887561,0.09552945623957847
2006-04-07,1.3333333333333333,0.8888888888888888,2977.5,2799.4783284505206,0.4303030303030303,0.09552945623957847,0.09392850901012247,0.09718897872717792
2006-04-10,0.6666666666666666,0.9222222222222223,2994.300048828125,2811.2833333333333,0.44848484848484854,0.09718897872717792,0.09552945623957847,0.09849775896183004
2006-04-12,0.6666666666666666,0.9111111111111111,2924.25,2820.5933349609377,0.44242424242424244,0.09849775896183004,0.09718897872717792,0.09954600107927612
2006-04-13,0.6666666666666666,0.9,2884.39990234375,2828.05,0.4363636363636364,0.09954600107927612,0.09849775896183004,0.10088125635589915
2006-04-17,1.3333333333333333,0.9333333333333333,2943.89990234375,2837.548331705729,0.4545454545454546,0.10088125635589915,0.09954600107927612,0.1023210080809134
2006-04-18,1.0,0.9222222222222222,3005.85009765625,2847.789998372396,0.4484848484848485,0.1023210080809134,0.10088125635589915,0.10370640257041609
2006-04-19,0.6666666666666666,0.9222222222222223,3017.64990234375,2857.6449951171876,0.44848484848484854,0.10370640257041609,0.1023210080809134,0.10517801884231548
2006-04-20,0.6666666666666666,0.8999999999999999,3038.300048828125,2868.113330078125,0.43636363636363634,0.10517801884231548,0.10370640257041609,0.1064605574162326
2006-04-21,1.3333333333333333,0.9,3034.75,2877.2366617838543,0.4363636363636364,0.1064605574162326,0.10517801884231548,0.10766812112407893
2006-04-24,0.6666666666666666,0.8777777777777778,3024.89990234375,2885.82666015625,0.42424242424242425,0.10766812112407893,0.1064605574162326,0.10881757976833073
2006-04-25,0.6666666666666666,0.8777777777777778,2960.300048828125,2894.0033284505207,0.42424242424242425,0.10881757976833073,0.10766812112407893,0.11024889659210686
2006-04-26,1.3333333333333333,0.8999999999999999,3032.199951171875,2904.184993489583,0.43636363636363634,0.11024889659210686,0.10881757976833073,0.11137117661860295
2006-04-27,1.3333333333333333,0.9222222222222222,3005.35009765625,2912.1683268229167,0.4484848484848485,0.11137117661860295,0.11024889659210686,0.1124681530854104
2006-04-28,1.3333333333333333,0.9444444444444444,3014.10009765625,2919.9716634114584,0.46060606060606063,0.1124681530854104,0.11137117661860295,0.11401240125881583
2006-05-02,0.6666666666666666,0.9555555555555555,3100.699951171875,2930.9566650390625,0.4666666666666667,0.11401240125881583,0.1124681530854104,0.11558148394138663
2006-05-03,0.6666666666666666,0.9555555555555555,3124.199951171875,2942.1183268229165,0.4666666666666667,0.11558148394138663,0.11401240125881583,0.11718946006453679
2006-05-04,1.0,0.9666666666666667,3133.199951171875,2953.5566569010416,0.4727272727272728,0.11718946006453679,0.11558148394138663,0.11873862869233326
2006-05-05,1.3333333333333333,0.9666666666666666,3143.10009765625,2964.57666015625,0.4727272727272727,0.11873862869233326,0.11718946006453679,0.12039674517238874
2006-05-08,1.3333333333333333,0.9555555555555555,3163.25,2976.3716634114585,0.4666666666666667,0.12039674517238874,0.11873862869233326,0.12222191456829773
2006-05-09,1.3333333333333333,0.9777777777777777,3178.800048828125,2989.3549967447916,0.4787878787878788,0.12222191456829773,0.12039674517238874,0.12415228398838277
2006-05-10,1.3333333333333333,0.9999999999999999,3208.85009765625,3003.086669921875,0.4909090909090909,0.12415228398838277,0.12222191456829773,0.12577876930278897
2006-05-11,1.0,1.011111111111111,3168.64990234375,3014.6566650390623,0.496969696969697,0.12577876930278897,0.12415228398838277,0.12709364147411445
2006-05-12,1.0,1.0222222222222221,3132.35009765625,3024.010001627604,0.503030303030303,0.12709364147411445,0.12577876930278897,0.1278604944625594
2006-05-15,1.3333333333333333,1.0666666666666667,3007.800048828125,3029.4650065104165,0.5272727272727273,0.1278604944625594,0.12709364147411445,0.12855143562791288
2006-05-16,1.0,1.0555555555555556,3011.85009765625,3034.3800130208333,0.5212121212121212,0.12855143562791288,0.1278604944625594,0.12948229613588755
2006-05-17,1.3333333333333333,1.0555555555555556,3099.800048828125,3041.0016845703126,0.5212121212121212,0.12948229613588755,0.12855143562791288,0.12938248561662574
2006-05-18,1.3333333333333333,1.0666666666666667,2889.050048828125,3040.291682942708,0.5272727272727273,0.12938248561662574,0.12948229613588755,0.12841554368315972
2006-05-19,1.3333333333333333,1.0888888888888888,2767.75,3033.4133463541666,0.5393939393939394,0.12841554368315972,0.12938248561662574,0.12662692476326534
2006-05-22,1.3333333333333333,1.111111111111111,2611.300048828125,3020.6900146484377,0.5515151515151514,0.12662692476326534,0.12841554368315972,0.1251745212584068
2006-05-23,1.3333333333333333,1.1333333333333333,2712.35009765625,3010.358349609375,0.5636363636363636,0.1251745212584068,0.12662692476326534,0.12369868810790112
2006-05-24,1.3333333333333333,1.1555555555555554,2662.550048828125,2999.8600179036457,0.5757575757575757,0.12369868810790112,0.1251745212584068,0.12224745608532497
2006-05-25,1.3333333333333333,1.1777777777777776,2684.60009765625,2989.536686197917,0.5878787878787878,0.12224745608532497,0.12369868810790112,0.12132057907472057
2006-05-26,0.6666666666666666,1.1555555555555554,2726.449951171875,2982.943351236979,0.5757575757575757,0.12132057907472057,0.12224745608532497,0.12063245106848067
2006-05-29,1.0,1.1222222222222222,2737.550048828125,2978.0483561197916,0.5575757575757575,0.12063245106848067,0.12132057907472057,0.11959170689525192
2006-05-30,0.6666666666666666,1.1222222222222222,2721.800048828125,2970.645027669271,0.5575757575757575,0.11959170689525192,0.12063245106848067,0.1178551011022787
2006-05-31,0.6666666666666666,1.1222222222222222,2635.25,2958.2916910807294,0.5575757575757575,0.1178551011022787,0.11959170689525192,0.11565599547706247
2006-06-01,0.6666666666666666,1.1222222222222222,2548.35009765625,2942.6483642578123,0.5575757575757575,0.11565599547706247,0.1178551011022787,0.11367595589462101
2006-06-02,1.3333333333333333,1.1444444444444444,2615.75,2928.5633626302083,0.5696969696969696,0.11367595589462101,0.11565599547706247,0.11144920260112587
2006-06-05,0.6666666666666666,1.1222222222222222,2559.550048828125,2912.7233642578126,0.5575757575757575,0.11144920260112587,0.11367595589462101,0.10892747029773885
2006-06-06,0.6666666666666666,1.1111111111111112,2486.75,2894.7850341796875,0.5515151515151515,0.10892747029773885,0.11144920260112587,0.10623118599025526
2006-06-07,0.6666666666666666,1.0888888888888888,2384.89990234375,2875.605029296875,0.5393939393939394,0.10623118599025526,0.10892747029773885,0.10256022956787807
2006-06-08,0.6666666666666666,1.0666666666666667,2248.800048828125,2849.49169921875,0.5272727272727273,0.10256022956787807,0.10623118599025526,0.09961254562021137
2006-06-09,1.3333333333333333,1.0666666666666667,2376.300048828125,2828.5233642578123,0.5272727272727273,0.09961254562021137,0.10256022956787807,0.09631693143468532
2006-06-12,1.3333333333333333,1.1,2310.800048828125,2805.080029296875,0.5454545454545455,0.09631693143468532,0.09961254562021137,0.09210287513979294
2006-06-13,1.3333333333333333,1.1,2201.39990234375,2775.1033610026043,0.5454545454545455,0.09210287513979294,0.09631693143468532,0.08760321169326751
2006-06-14,0.6666666666666666,1.0777777777777777,2163.949951171875,2743.0950276692706,0.5333333333333333,0.08760321169326751,0.09210287513979294,0.08369538132459305
2006-06-15,1.0,1.0777777777777777,2299.25,2715.296695963542,0.5333333333333333,0.08369538132459305,0.08760321169326751,0.08014883540538137
2006-06-16,1.3333333333333333,1.077777777777778,2386.25,2690.068359375,0.5333333333333334,0.08014883540538137,0.08369538132459305,0.0766599266432667
2006-06-19,0.6666666666666666,1.0333333333333334,2418.699951171875,2665.2500244140624,0.5090909090909091,0.0766599266432667,0.08014883540538137,0.07295827715628664
2006-06-20,1.3333333333333333,1.0333333333333332,2388.85009765625,2638.918359375,0.509090909090909,0.07295827715628664,0.0766599266432667,0.06936932334964858
2006-06-21,0.6666666666666666,1.011111111111111,2442.949951171875,2613.3883544921873,0.496969696969697,0.06936932334964858,0.07295827715628664,0.06625247804682528
2006-06-22,0.6666666666666666,0.9888888888888888,2503.5,2591.216691080729,0.48484848484848486,0.06625247804682528,0.06936932334964858,0.06342733068828267
2006-06-23,0.6666666666666666,0.9666666666666666,2529.449951171875,2571.12001953125,0.4727272727272727,0.06342733068828267,0.06625247804682528,0.06077228278594317
2006-06-26,1.0,0.9333333333333332,2441.199951171875,2552.233349609375,0.45454545454545453,0.06077228278594317,0.06342733068828267,0.058170654018068736
2006-06-27,0.6666666666666666,0.9333333333333333,2456.64990234375,2533.7266764322917,0.4545454545454546,0.058170654018068736,0.06077228278594317,0.05513909239659568
2006-06-28,0.6666666666666666,0.9222222222222223,2452.85009765625,2512.1616780598956,0.44848484848484854,0.05513909239659568,0.058170654018068736,0.05314382354448364
2006-06-29,1.3333333333333333,0.9444444444444444,2463.25,2497.9683430989585,0.46060606060606063,0.05314382354448364,0.05513909239659568,0.052182036590670215
2006-06-30,1.3333333333333333,0.9666666666666666,2562.5,2491.126676432292,0.4727272727272727,0.052182036590670215,0.05314382354448364,0.052022245949746714
2006-07-03,1.0,0.9777777777777777,2577.199951171875,2489.9900065104166,0.4787878787878788,0.052022245949746714,0.052182036590670215,0.05137441624760445
2006-07-04,1.0,0.9777777777777777,2574.10009765625,2485.3816731770835,0.4787878787878788,0.05137441624760445,0.052022245949746714,0.05116026951519511
2006-07-05,1.0,0.9888888888888888,2616.85009765625,2483.8583414713544,0.48484848484848486,0.05116026951519511,0.05137441624760445,0.05072541506317979
2006-07-06,1.0,1.0,2591.800048828125,2480.7650065104167,0.49090909090909096,0.05072541506317979,0.05116026951519511,0.04982477971331046
2006-07-07,1.0,1.011111111111111,2534.25,2474.3583414713544,0.496969696969697,0.04982477971331046,0.05072541506317979,0.04905792672486547
2006-07-10,1.3333333333333333,1.0222222222222221,2573.89990234375,2468.9033365885416,0.503030303030303,0.04905792672486547,0.04982477971331046,0.04829904073116107
2006-07-11,1.3333333333333333,1.0222222222222221,2559.85009765625,2463.5050048828125,0.503030303030303,0.04829904073116107,0.04905792672486547,0.048166194182731784
2006-07-12,1.3333333333333333,1.0222222222222221,2606.89990234375,2462.5600016276044,0.503030303030303,0.048166194182731784,0.04829904073116107,0.04836464259494729
2006-07-13,1.3333333333333333,1.0222222222222221,2590.699951171875,2463.9716634114584,0.503030303030303,0.04836464259494729,0.048166194182731784,0.04810410447774125
2006-07-14,0.3333333333333333,1.011111111111111,2560.14990234375,2462.1183268229165,0.496969696969697,0.04810410447774125,0.04836464259494729,0.04769080575733159
2006-07-17,1.3333333333333333,1.0222222222222224,2471.35009765625,2459.178328450521,0.5030303030303032,0.04769080575733159,0.04810410447774125,0.04751859786182542
2006-07-18,1.3333333333333333,1.0444444444444445,2450.0,2457.953328450521,0.5151515151515152,0.04751859786182542,0.04769080575733159,0.04755374233029607
2006-07-19,0.6666666666666666,1.0444444444444445,2392.39990234375,2458.203328450521,0.5151515151515152,0.04755374233029607,0.04751859786182542,0.048523026084301105
2006-07-20,0.6666666666666666,1.0222222222222221,2455.64990234375,2465.098323567708,0.503030303030303,0.048523026084301105,0.04755374233029607,0.04859589251106877
2006-07-21,0.6666666666666666,1.0222222222222221,2391.85009765625,2465.616658528646,0.503030303030303,0.04859589251106877,0.048523026084301105,0.04906401637348752
2006-07-24,1.3333333333333333,1.0888888888888888,2410.699951171875,2468.9466552734375,0.5393939393939394,0.04906401637348752,0.04859589251106877,0.05028657596976854
2006-07-25,1.0,1.1,2462.300048828125,2477.6433268229166,0.5454545454545455,0.05028657596976854,0.04906401637348752,0.05193813146262741
2006-07-26,1.3333333333333333,1.1111111111111112,2516.39990234375,2489.3916585286456,0.5515151515151515,0.05193813146262741,0.05028657596976854,0.05310961374498238
2006-07-27,1.3333333333333333,1.133333333333333,2549.25,2497.724991861979,0.5636363636363635,0.05310961374498238,0.05193813146262741,0.05385631700936568
2006-07-28,1.0,1.1444444444444444,2545.60009765625,2503.036661783854,0.5696969696969696,0.05385631700936568,0.05310961374498238,0.05453038837224301
2006-07-31,1.3333333333333333,1.1,2562.550048828125,2507.8316650390625,0.5454545454545455,0.05453038837224301,0.05385631700936568,0.0553307441523274
2006-08-01,1.0,1.0888888888888888,2559.64990234375,2513.5249918619793,0.5393939393939394,0.0553307441523274,0.05453038837224301,0.05603246203945797
2006-08-02,1.0,1.0888888888888888,2592.699951171875,2518.5166585286456,0.5393939393939394,0.05603246203945797,0.0553307441523274,0.05649027708659718
2006-08-03,0.6666666666666666,1.0777777777777777,2601.199951171875,2521.7733235677083,0.5333333333333333,0.05649027708659718,0.05603246203945797,0.056766278998735424
2006-08-04,1.0,1.0777777777777777,2588.35009765625,2523.7366617838543,0.5333333333333333,0.056766278998735424,0.05649027708659718,0.057400285438751066
2006-08-07,1.6666666666666667,1.1333333333333333,2576.5,2528.2466634114585,0.5636363636363636,0.057400285438751066,0.056766278998735424,0.05816737295245762
2006-08-08,1.6666666666666667,1.1444444444444444,2620.35009765625,2533.703336588542,0.5696969696969696,0.05816737295245762,0.057400285438751066,0.0591204904797713
